product_id,name,description,price,cost,category_id,sku,inventory_count,weight,created_at,is_active
168,Well Automotive - Public Tree,That finally stand professor. Page voice onto maybe.,159.27,68.57,446,SKU-aj743,173,4.51,2022-06-05 12:04:19,True
169,Thank Music - Camera Inside,Moment travel these least office. Explain thing lead red. Hospital statement sure indeed conference. Run leader treat contain notice hour watch dream.,62.32,33.68,325,SKU-sQ248,261,3.96,2024-10-11 20:21:37,True
170,Save Office Products - Challenge She,In seven building hard sense mean single. Late education media left available reason.,410.55,206.26,491,SKU-Vz765,417,3.04,2024-06-23 07:42:06,True
171,Industry Furniture - Close Always,Boy true force security machine.,303.58,236.95,89,SKU-Qp118,389,15.21,2023-10-07 15:36:51,False
172,Left Art - Two Challenge,Success color adult beyond family. Scientist collection provide action event key concern. Throughout mother kind.,250.08,168.17,322,SKU-yS081,386,11.32,2021-09-27 13:40:24,True
173,Area Pet Supplies - Reason Piece,Significant short up.,284.85,224.57,452,SKU-fb533,325,19.73,2022-04-22 14:02:23,True
174,Address Movies - Assume Green,Determine think someone store. Right analysis mention spring.,80.56,57.88,162,SKU-Nn583,34,9.43,2024-11-13 18:38:20,True
175,Indicate Electronics - Build Wrong,Discussion black follow address. Activity defense detail price everything perhaps. Attack despite feeling.,33.74,14.0,303,SKU-TI971,259,1.58,2024-02-26 12:09:28,True
176,Win Jewelry - Short To,Edge behind food piece. Question win really forward play this. Within project attack adult treatment large.,416.85,181.8,189,SKU-LT838,39,12.93,2025-02-20 11:44:20,True
177,Early Health - Important Against,Final scene serious people. Case material dark heart. Draw rise write. School forget everything poor set minute.,256.48,178.4,305,SKU-oU640,236,11.65,2021-11-08 11:22:12,True
178,Eight Handmade - End Describe,Trade professor eat. Part high focus kind accept. Attorney court plant center daughter begin or.,228.16,146.48,22,SKU-fB338,414,11.48,2023-10-28 11:35:38,True
179,Foreign Toys - Time Community,Interest paper field office whose. Even sit bag win huge.,80.52,59.18,257,SKU-BG277,31,9.07,2023-03-31 09:12:32,True
180,Lead Home & Kitchen - Since Soon,After high take serve TV organization check. Either less law heart.,47.65,27.4,366,SKU-vi971,330,3.53,2023-10-09 23:47:43,True
181,Deal Automotive - Finish Clear,Actually may rise. Identify indeed house score himself film would.,264.88,135.93,225,SKU-hy160,312,3.26,2024-11-09 18:18:42,True
182,Commercial Health - Power Daughter,Side seem give remember play. Recent prepare unit save drug alone. Piece put recently population end lay.,388.58,256.04,210,SKU-ML243,347,12.0,2024-12-15 15:29:24,True
183,Thought Clothing - Woman Color,Side popular true huge.,168.86,116.43,34,SKU-mB918,285,13.6,2021-01-10 08:02:29,True
184,Late Art - Attorney Entire,Whose probably him final in then road. Body of something sport.,482.41,305.41,337,SKU-St436,308,17.48,2020-03-25 05:35:09,True
185,Concern Movies - To Team,Best similar individual. Pressure run color hear region cup. Me book note defense.,458.86,255.49,73,SKU-ZW302,158,19.36,2021-02-26 22:16:25,True
186,Week Health - Important Try,Phone person than coach fall help. Ask ahead doctor magazine set. Article seem account.,356.15,255.24,305,SKU-nH901,43,6.26,2024-02-27 11:14:43,True
187,How Furniture - Job Player,Usually list front investment he. Yourself stage wait professor her arm. Their south able that I structure.,69.12,46.6,417,SKU-hH209,359,16.6,2021-08-05 20:55:05,True
188,Scene Garden - Church Society,Later rather thank method produce about. Admit growth animal space for know.,52.16,28.43,270,SKU-VN976,343,8.53,2024-03-02 10:31:20,True
189,Happen Office Products - Interesting Later,Safe family crime century. Then size respond all marriage beautiful strategy. Would level to western lot music during.,475.87,233.47,93,SKU-BT211,174,18.96,2020-05-05 20:56:50,True
190,Woman Garden - Small Woman,Short detail election live today but. Two plant man somebody. The use short over popular help.,82.53,58.46,71,SKU-Zo686,151,16.9,2021-04-25 18:09:23,True
191,Business Art - Recently Fill,Become scientist visit seat. Of camera finish herself.,370.88,262.04,428,SKU-LI040,269,0.85,2021-02-23 05:25:32,True
192,Important Furniture - Green Land,Something value call professional opportunity blood. Mrs leave certain. Student matter lay own certainly.,301.03,213.26,68,SKU-tG095,78,3.33,2025-02-24 01:23:28,True
193,Candidate Health - Hot Eye,Piece democratic factor whom arrive special check. Summer various different save type. Task road federal spring.,451.9,303.02,415,SKU-zv208,369,8.81,2022-04-23 23:07:08,True
194,Material Toys - More Happen,Author risk executive type red nature. Capital sell oil source. Leader clear case receive fact.,484.97,281.07,122,SKU-ZV233,312,5.77,2021-03-05 19:31:06,True
195,Rather Toys - Very Act,Big size teach heavy work quickly collection. Benefit wind conference appear. Practice order wide phone identify alone drive.,124.14,91.12,274,SKU-lP749,494,16.19,2023-12-04 09:25:25,True
196,Stand Jewelry - Short Role,Ten practice every president happen build bar. Political training different only would look really.,341.07,174.87,189,SKU-yE192,292,19.69,2025-03-13 14:59:02,True
197,Scientist Automotive - Central Leader,By foot research television Mr if red. New movie speech major million once.,254.43,183.32,196,SKU-lM131,214,19.33,2023-09-04 02:40:11,True
198,Accept Garden - Small One,But can deal claim none surface. Be by fear. Commercial with probably eat animal watch toward.,437.25,271.89,71,SKU-iK487,26,12.86,2022-08-26 03:42:43,True
199,Form Baby - Outside Necessary,Mrs decide between standard down could feel strategy. Own democratic grow campaign. Instead near end power clear lay war put.,357.42,252.07,53,SKU-eO283,264,17.04,2023-11-11 12:27:11,True
200,Property Automotive - Real Same,Nor positive memory clearly start first. Her who easy establish mother range.,227.95,177.47,140,SKU-Of615,262,3.03,2022-01-05 02:08:03,True
201,Goal Clothing - Nice Star,Than difficult act help. Her bit understand compare rock.,409.44,172.5,114,SKU-gH497,452,7.06,2021-12-10 16:04:09,False
202,Owner Beauty - Onto Tree,Even between answer fish sell Congress south. Necessary think I or else rather require.,190.73,78.44,258,SKU-KV226,197,19.89,2021-07-14 18:41:37,True
203,Why Music - Pay Share,Question industry leader keep government. Maybe every into walk thing sport figure. Water image fine bed.,54.94,25.0,477,SKU-fk113,365,13.03,2023-01-28 03:37:55,True
204,Become Sports & Outdoors - Skin Six,Upon space action way quality usually carry. Middle your thousand recently if pattern treat.,459.18,313.26,147,SKU-Vw068,241,13.95,2021-06-02 12:20:06,True
205,Single Art - Woman Recently,Amount large collection us shake tough company happen. Message weight institution here. Wide full quickly story surface tax.,309.97,227.51,230,SKU-sq447,463,1.68,2021-04-06 14:36:58,True
206,Sing Health - Protect Program,Design fight value poor stay along. Throughout summer arm accept leave fear blue. Three control great big man be.,470.46,242.4,281,SKU-hF826,311,10.6,2020-03-26 03:04:06,True
207,Specific Jewelry - Force Realize,Likely hear hair throughout movie. Board just style class government.,66.18,38.57,155,SKU-Tm605,122,8.45,2020-10-01 14:32:02,True
208,Feel Toys - Instead Amount,Inside former all program way where. Budget major many race camera.,419.31,254.16,57,SKU-ih686,255,11.98,2024-12-26 10:05:42,False
209,Structure Industrial - Represent Against,General add range appear. Involve others account lose executive bar.,360.95,179.11,124,SKU-jU639,149,8.64,2022-10-03 03:13:12,True
210,Enjoy Toys - Or Fast,Yes easy star cup relationship. Red maybe Congress yeah.,98.52,42.08,214,SKU-hi923,342,1.8,2022-03-16 07:57:03,True
211,Eye Garden - Church Dark,Adult current ten herself modern record. Develop international article interview appear.,274.77,152.82,270,SKU-rw145,402,19.77,2023-10-04 00:08:04,True
212,Employee Clothing - Often Front,American appear seat deep.,27.5,11.18,241,SKU-gB749,198,19.62,2021-02-14 01:30:25,True
213,Million Health - Speak Himself,Born protect raise side candidate. Scientist guess single more he practice. Once beautiful blood picture own.,39.36,27.89,404,SKU-mT093,123,14.69,2022-06-05 13:44:49,True
214,Bit Books - Section Bad,Garden rise writer dark result analysis court nearly. Through service suffer night girl. Large response treat attack industry use.,379.79,275.5,377,SKU-Mr802,68,0.98,2023-09-06 19:59:22,True
215,Carry Handmade - Fight Figure,Article win couple sport manager mouth message.,416.2,271.65,90,SKU-WG127,350,9.35,2022-02-13 01:02:36,True
216,State Books - Pressure In,Even contain civil design recent these so lay. Else system fast environmental budget difference move. Although challenge third until establish.,72.61,37.57,416,SKU-Ih033,366,15.55,2020-03-16 01:33:01,True
217,Hand Beauty - Artist Project,Foot watch this enough card together. Foot arm staff station despite. Computer will Mr without sing. Blood second high president thank plant nearly stage.,396.8,240.52,23,SKU-nL354,453,0.93,2023-05-07 15:35:55,True
218,Toward Movies - Over Soldier,Land role its chance. Behavior consider continue television country make role. Again clear concern hour part.,274.25,141.09,418,SKU-Bp121,129,0.83,2022-06-22 11:21:16,True
219,Quite Movies - Position Interesting,Case seek activity between himself body add. Car show environment.,391.73,281.94,442,SKU-Yg900,443,13.15,2022-11-28 23:37:31,True
220,Television Beauty - Health Ground,Cause service throughout spring film. Choice argue reality physical but stay bill.,445.4,238.56,224,SKU-Aj418,380,8.85,2020-03-15 17:14:34,True
221,Door Health - Pay Agent,History government expert TV range rather. Man yard different what.,251.11,127.23,96,SKU-Nv451,254,7.41,2020-10-15 15:22:21,True
222,Wind Toys - Enjoy Window,Page concern most. Consider interesting throw reach person expert then even.,365.17,172.43,43,SKU-ZT754,40,8.67,2024-03-11 01:31:58,True
223,Story Jewelry - Especially Able,Floor hospital return size. Spring both into risk certain follow camera.,164.67,95.24,151,SKU-FB655,40,6.63,2022-08-09 10:29:28,True
224,Job Toys - Ahead Play,Soon president early industry. Much manage movie discover base resource money. Reflect dog able yes admit.,216.49,149.54,368,SKU-hd872,353,8.93,2024-10-02 20:05:28,True
225,Herself Automotive - Baby Time,Leave structure necessary use inside. Still argue case while region.,180.15,140.37,467,SKU-xd606,222,5.56,2023-09-15 09:47:21,True
226,Recognize Music - Western Party,Study that air half bad baby notice. Change consumer sea security recognize federal.,337.55,226.75,39,SKU-YP657,207,7.33,2023-09-04 04:02:04,True
227,Few Beauty - Time Bring,Thing allow seem me. How interest way.,21.37,8.85,488,SKU-KG784,434,12.19,2021-09-23 09:17:34,True
228,Dream Electronics - Move Land,Win miss within by deep. Argue hot state wish painting baby realize local.,122.57,76.84,35,SKU-dZ662,330,7.39,2022-01-20 21:37:57,True
229,Language Industrial - Serve Day,Bit guy single friend. Executive must assume others series.,81.79,57.68,310,SKU-mO438,230,18.98,2024-11-04 09:59:46,True
230,Effect Books - Instead Exist,North nor so animal fire want across. Seem when matter fire hospital green.,74.01,36.99,294,SKU-AV215,187,8.02,2022-09-19 03:25:43,True
231,Morning Beauty - Campaign Surface,Onto him only. Face charge leg.,18.79,11.74,59,SKU-ZR133,95,10.03,2023-06-21 05:52:32,True
232,Specific Art - Help Serious,Might rock prepare us game size fund. Perhaps vote always require raise dream.,388.82,199.94,135,SKU-jK991,360,8.98,2023-05-03 23:27:30,True
233,Modern Garden - Among Bill,Short finally test something.,499.31,290.01,470,SKU-Du171,102,2.54,2021-01-17 10:42:43,True
234,Find Automotive - Economy Color,Office government author represent leave. Without shake kind under vote will major.,358.39,284.79,461,SKU-AN546,44,16.23,2024-10-13 09:20:32,True
235,Carry Jewelry - Painting Let,Suddenly weight health radio media enjoy then. Per popular scientist. Record night choice black heart.,177.62,92.36,342,SKU-oy961,33,11.04,2024-07-26 21:31:35,True
236,Relationship Clothing - Enter Better,Life movement stand board Congress board where. Should current forget fish you main. Boy lawyer nation we certainly degree nothing.,357.62,194.76,81,SKU-Zx960,474,14.03,2024-02-23 09:37:14,True
237,Material Pet Supplies - While Different,Test well raise establish player.,65.94,39.41,115,SKU-rz121,102,15.86,2020-08-09 17:24:14,True
238,Tv Books - At Seem,Modern prove else store begin top. White father cup walk loss movement. Whole join tree now.,279.68,126.39,185,SKU-me089,188,9.4,2023-10-24 08:18:12,True
239,Particular Baby - Will Practice,Professional statement same stay run add. Value material first society purpose enjoy reveal.,48.58,28.73,453,SKU-OL727,158,8.02,2020-09-07 11:08:07,True
240,Discover Music - Moment Skill,Recent similar over democratic decide course. Western have hair few film standard by.,385.96,203.33,211,SKU-Aw776,421,11.54,2021-12-16 17:11:12,True
241,Occur Automotive - Expert Last,Box compare into computer organization myself. Expect process quite plant reduce visit. Yet south billion power.,228.28,167.01,38,SKU-FV961,348,10.4,2023-12-16 07:28:24,True
242,Within Automotive - Behind Off,Me south property system deep since. High crime light buy whose trial include.,322.05,193.6,283,SKU-Yo605,93,15.38,2022-09-26 09:58:23,True
243,Executive Sports & Outdoors - By Until,Stuff somebody increase drop too. Allow ago so subject million scientist.,33.36,15.51,445,SKU-KB552,63,10.41,2021-05-29 03:21:32,True
244,Include Movies - Close Data,Stock soon official can player within. Idea fish citizen discuss. Mean place six successful. True study city follow behavior agent activity show.,356.4,183.05,479,SKU-TI209,177,18.95,2024-10-19 16:44:21,True
